basename,date,cloud_cover,satellite,region,red_mean,green_mean,blue_mean,red_std,green_std,blue_std,red_green_ratio,blue_green_ratio,red_blue_ratio,brightness_mean,brightness_std,brightness_max,saturation_mean,saturation_std,hue_mean,edge_density,edge_mean,edge_std,edge_max,canny_edge_count,canny_edge_density,terminus_y,terminus_x,terminus_width,glacier_top_y,glacier_length,contrast,dissimilarity,homogeneity,energy,correlation,ASM,lbp_mean,lbp_std,local_std_3x3,local_std_5x5,local_std_7x7,entropy_mean,entropy_std,glacier_area,glacier_percentage,perimeter,eccentricity,solidity,extent,major_axis,minor_axis,orientation,centroid_y,centroid_x,bbox_height,bbox_width,bbox_area,convex_area,filled_area,red_min,red_max,red_median,red_range,red_percentile_25,red_percentile_75,red_skewness,red_kurtosis,green_min,green_max,green_median,green_range,green_percentile_25,green_percentile_75,green_skewness,green_kurtosis,blue_min,blue_max,blue_median,blue_range,blue_percentile_25,blue_percentile_75,blue_skewness,blue_kurtosis,gradient_mean,gradient_std,gradient_max,gradient_direction_mean,gradient_direction_std,retreat_status
Filchner_East_2016-12-20_S2_RAW,2016-12-20,3.6e-05,SENTINEL2,Filchner_East,141.40633317723345,143.91374914781431,145.80728412905933,111.97059258584588,113.34212117505052,114.30385760647862,0.9825769533103904,1.01315742930996,0.969816659173026,143.70912215136906,113.18032871595734,255.0,0.0474505664840607,0.1434963612641243,-1.23838289934644,0.6582388070412389,6.335224112748232,19.612513520189655,274.972170309005,150251,0.1382367093533877,1097,473.1363636363636,986,1,1096,415.9579546386276,5.647621138818141,0.5674040723169718,0.3473821155558438,0.9836777964584922,0.1206757132763773,21.64172135529036,7.217340435225147,3.995333242273636,5.137801138749046,5.952982427928984,2.168975702359224,1.908417031010718,670374,61.67699103238443,2780.73629022557,0.8298596357934297,0.9884149282968118,0.6940764654858264,1005.2074151742056,560.87780092507,-1.5383995079234216,878.1899321398024,487.69886143751216,591,989,584499,410442.0,405687.0,0,255,218.0,255,0.0,239.0,-0.4369224373716828,-1.7664183020293636,0,255,226.0,255,0.0,240.0,-0.4501996729880305,-1.7667578689496124,0,255,230.0,255,0.0,241.0,-0.4523705952390812,-1.764615132464476,4.070045803643495,12.056604921227835,271.7574490443843,0.0974015145929478,1.468364923309273,stable
Larsen_C_South_2024-11-10_S2_RAW,2024-11-10,14.597473,SENTINEL2,Larsen_C_South,225.00376209827724,227.52573189201024,233.2339095845205,21.136738258291047,19.50214027095995,17.83933643565506,0.9889156722061272,1.025088053315732,0.9647129034495852,228.5878011916027,19.463294807312405,255.0,0.0371102818355577,0.0231569599972727,-2.201727618608111,0.976791379171022,6.6405901519544335,7.9811994803457775,195.1790132730008,212677,0.13859549199878,1157,627.5220883534137,1321,1,1156,143.58123931128912,6.737665420548745,0.2330207377061898,0.0494289931124799,0.8485139283137161,0.0025721808077088,15.89815225126359,7.466784817652208,3.2480591238329133,4.793790051637803,6.0366082365645255,4.039344726688552,0.8211173247602293,1043695,68.01460525664118,101714.96504585842,0.5413669065270458,0.6674777458914237,0.6666121435032284,1574.7570779362943,1324.0344300399074,-1.3051173397005429,558.3860959775233,674.4379823780191,1159,1324,1534516,1532526.0,1338925.0,18,255,226.0,237,215.0,238.0,-2.3901584459331855,13.604237205209806,27,255,229.0,228,219.0,239.0,-2.655658402915246,16.171271913056838,38,255,235.0,217,226.0,244.0,-3.18391003370162,20.531166781816214,3.656068266832636,4.586068573129574,124.4509050902314,-0.0928921567071658,1.7664926913813803,stable
Filchner_West_2018-12-16_S2_RAW,2018-12-16,11.80812,SENTINEL2,Filchner_West,21.04215137547556,21.32471740561897,21.662005231196957,67.66882819675115,68.58068564353411,69.66219272179444,0.9867493657774044,1.015816754757441,0.9713852042226526,21.34295800409716,68.63665397937793,255.0,0.0025211120538823,0.0083878676068743,-0.2023043423677508,0.0887556701785191,0.5338256554405606,9.872144969967753,285.0986671312232,15650,0.0143126280362891,1086,732.680412371134,490,699,387,103.56901200966418,0.5152454229456911,0.9619533580357986,0.9112078792551928,0.9889381060558085,0.830300224352586,23.686358647936785,2.6308810476830633,0.3026152977196267,0.5079884207882389,0.7018868810489739,0.1768096429590129,0.5744581983176065,96429,8.818865232660228,1476.6570337182418,0.7155291966456798,0.994954497616542,0.5015290997035419,461.034632065332,322.0708774605804,0.9969579195497704,957.2272034346514,671.1150794885356,390,493,192270,96918.0,96429.0,0,255,0.0,255,0.0,0.0,2.9057745654073797,6.446612007431156,0,255,0.0,255,0.0,0.0,2.906280364900664,6.450826488848225,0,255,0.0,255,0.0,0.0,2.90577515557642,6.44662042658573,0.2911629685969621,5.947619812389533,283.23527714997334,0.0175576725791817,0.5573923083015092,stable
Pine_Island_East_2021-11-02_S2_RAW,2021-11-02,5.355373,SENTINEL2,Pine_Island_East,55.59282746500973,56.94926128161677,56.30626121885395,102.92450820882466,105.34532993443456,104.1972802772858,0.9761817135783898,0.9887092466453248,0.9873294063839552,56.2827833218268,104.14329286702704,255.0,0.0056642909771055,0.0175070165849438,0.3754246664213629,0.1616858093265549,0.8208916336705123,10.479434203710833,285.0986671312232,22271,0.0279558149752086,676,132.0,377,1,675,121.0724811608326,0.7541106551876742,0.9197544895798108,0.7779036358821614,0.9943731739361392,0.6051344018374619,23.249508567124835,3.564766165416967,0.4422978263884919,0.7012496584634522,0.9359301760916824,0.3887157926907919,0.9400241522337112,180281,22.629887654553443,2078.6782822743016,0.8983287014128971,0.9811317674205978,0.7015862267572637,757.7715518374353,332.9072009878206,-0.219093208297198,285.7917806091601,142.29212174327856,678,379,256962,183748.0,180281.0,0,255,0.0,255,0.0,0.0,1.3170344967143053,-0.2523734883794795,0,255,0.0,255,0.0,0.0,1.3110889729010584,-0.2768329199658592,0,255,0.0,255,0.0,0.0,1.3133527096638988,-0.2683501936190171,0.4539097458751874,6.2014025252912655,180.31222920256965,0.0186816870430811,0.6913922122508868,retreating
Totten_Front_2019-01-21_S2_RAW,2019-01-21,22.732991,SENTINEL2,Totten_Front,161.6506733860457,166.6082525476956,170.1381093057607,97.13024404155776,99.92003872491966,101.86322493205265,0.9702440960400344,1.02118656611534,0.9501144337712312,166.132345079834,99.6262014551758,255.0,0.0373938517140505,0.027538042936268,-1.981422751737366,0.7385058898005288,2.3558789761958834,9.21466800757774,278.0177852024739,200725,0.124576418455122,1188,1314.7272727272727,1351,1,1187,102.65168544178862,2.1327084380371084,0.5460638036170656,0.2634786417880316,0.9947928606490972,0.0694248068466246,18.50781624318856,7.682664084455015,1.149296028067344,1.761221067562008,2.2553565192149305,2.2786420539628796,1.446629763445154,1189234,73.80770328810993,4699.72409691675,0.7684053956297503,0.9994621279227884,0.7380770328810993,1608.969298022613,1029.681455704541,1.1346876937763894,460.9559506371328,764.5599310144177,1190,1354,1611260,1189874.0,1189234.0,0,255,215.0,255,0.0,226.0,-1.0269342714259757,-0.8680220161708783,0,255,221.0,255,0.0,231.0,-1.0386945628012236,-0.8585045907881939,0,255,227.0,255,0.0,235.0,-1.0496293987237983,-0.8503565554516324,1.2865474501216765,5.643714853512129,260.35323227406946,0.1126322229584883,1.5360877373891206,retreating
Larsen_C_South_2024-12-17_S2_RAW,2024-12-17,12.33617,SENTINEL2,Larsen_C_South,236.1952980614083,241.4728650597322,244.5508264495124,11.735456407816365,10.27001156483693,9.420954672855595,0.9781442647929978,1.0127466139473584,0.9658331623347604,240.73966319021764,10.393201104005756,255.0,0.0346259202751595,0.0161528338620891,-2.1940611154749745,0.9873126119245416,9.281952515257672,8.691568677975877,227.60897878208195,353356,0.2302719554569649,1157,686.8387978142076,1321,1,1156,183.50842643033093,8.958439724464343,0.1504484646303684,0.0457988988910981,0.336351048903898,0.0021179205915975,19.90920720279228,9.125239157103955,5.828855383320143,6.959195176945742,7.479812451967139,4.335753035449435,0.6813474539532306,1407502,91.72286245304709,69796.20511239911,0.5221135518848922,0.917799457749541,0.8996087365657967,1524.9633505345555,1300.6046135506638,1.332762583625314,596.7726322453899,655.1351465883935,1159,1324,1534516,1504102.0,1463117.0,21,255,237.0,234,231.0,243.0,-2.2920977866427186,18.515648535577547,31,255,242.0,224,237.0,247.0,-2.928713828590965,27.74121291775565,39,255,246.0,216,241.0,250.0,-3.5747058843249397,36.26988994329425,6.0999440820785455,5.500438134846468,158.52269378371176,0.065943723699374,1.7758738001228895,stable
Wilkins_North_2019-11-19_S2_RAW,2019-11-19,5.862924,SENTINEL2,Wilkins_North,192.43983972871465,193.8768173498636,198.28481507904488,83.3323808648713,81.72929426034943,80.6385975035247,0.9925881926426764,1.0227360743245777,0.97052232492893,194.8671573858743,81.8780388456037,255.0,0.0901036922064456,0.1672478680596091,-2.0504626896319396,0.9967479113268876,17.784732744679857,39.663494953656155,260.43083961432495,237231,0.1998177280526129,941,654.6534954407294,1256,1,940,1741.9728883581818,15.390830710821072,0.3683336275048122,0.0931119027669217,0.8706308775503611,0.0086815353319217,19.940428069542985,8.613270851252864,9.81698098535018,13.553817896637902,16.124637096405454,3.2358426057984957,1.440664462828565,962330,81.05626761969177,3900.3981951089454,0.7683822143956873,0.9113623721639904,0.7092420777958214,1141.8428625263502,730.7694163809481,0.3848395818290545,419.5621932278694,935.4481332399058,943,877,827011,643598.0,586604.0,0,255,237.0,255,194.0,239.0,-1.467509868105343,0.377953477970002,0,255,237.0,255,201.0,239.0,-1.4892534942777025,0.4400071785710628,2,255,240.0,253,208.0,242.0,-1.493982728654098,0.4565096039222713,10.425255084195834,23.535605456221173,239.70612795207757,0.0789219943709702,1.7918128684172934,stable
Ross_North_West_2021-11-03_S2_RAW,2021-11-03,16.972854,SENTINEL2,Ross_North_West,20.365073416419435,21.59856334635866,21.389136816092027,63.59673890376617,67.43446876865553,66.76785878350901,0.9428901862474354,0.9903036823789038,0.9521222661497328,21.117591192956706,65.9319242615947,250.33333333333337,0.0053840229316754,0.0169794892572281,0.2330418378455049,0.0941335858950154,0.6583942539358567,9.612731786414928,273.4712050655425,10148,0.0159126404194865,150,2.5,553,1,149,97.96893804242276,0.6306754423422748,0.9402161457898686,0.9066537153310922,0.9889796536793688,0.8220209914164266,23.270262429986264,3.4008448006875014,0.3224932263616216,0.5491905631015515,0.7542811046306452,0.299340351358971,0.9291362299749822,59411,9.315982262141462,1358.4507934888322,0.9771530704908116,0.9953925543678585,0.7076444804421363,625.669962882,132.97787038924474,-1.488170738842974,55.940819040245074,239.38275740182792,151,556,83956,59686.0,59411.0,0,245,0.0,245,0.0,0.0,2.80865517282777,5.908548653263102,0,255,0.0,255,0.0,0.0,2.8065630317249446,5.8923731348282296,0,252,0.0,252,0.0,0.0,2.8046643754634233,5.877663370695581,0.3459157811176706,5.174527521316351,173.0061013696081,0.0219324276773266,0.5680457021866636,stable
Moscow_Uni_Front_2023-12-13_S2_RAW,2023-12-13,24.645671,SENTINEL2,Moscow_Uni_Front,98.64052459717784,101.33192971197003,104.64324102328136,114.75012347362542,114.96883462105956,114.21564085690396,0.9734397132025444,1.0326778668936851,0.9426363674567164,101.53856511080971,114.62746347096608,255.0,0.4167148718133319,0.3334712655554632,-1.772929740873465,0.9259319803674644,4.123387144880691,18.441312502569197,271.4373520927271,156457,0.1578766266266266,835,598.8837209302326,1181,1,834,364.3407310167409,3.795990895237237,0.7245864247386636,0.1983929691296888,0.9863999175142476,0.0393700834352035,21.636962567406115,6.734876998047358,2.4221814169803952,3.3342817187720715,4.0768453074079485,1.3856227493820714,1.3535430381062954,409954,41.367375439956085,4547.209557759737,0.7083842540686819,0.9571106682508652,0.7136541719610334,887.6670127771359,626.5393412686764,-1.0587889701534057,283.2648268358124,328.5491326335052,720,787,566640,422506.0,407765.0,1,255,4.0,254,2.0,236.0,0.3909771409946162,-1.8087354514651377,2,255,7.0,253,4.0,236.0,0.384863459818022,-1.8144104844301436,4,255,13.0,251,8.0,238.0,0.3819869139051793,-1.8165295143097575,2.5050739456838853,10.946599313562611,171.94516244689436,0.1818241529982661,1.7365429513404678,retreating
Pine_Island_East_2022-11-20_S2_RAW,2022-11-20,27.75009,SENTINEL2,Pine_Island_East,18.292342936044687,18.687202661143537,18.48566622732693,63.992774020458775,65.3748275532251,64.69574745440424,0.9788700463971652,0.9892152700663656,0.9895419895066908,18.48840394150505,64.68203970743372,254.33333333333337,0.0016905264830163,0.0091761931035937,0.1820036259760162,0.0763836063515973,0.5307126684259829,9.556580762356658,283.08621576395336,11995,0.0150568003514717,676,261.3968253968254,595,477,199,99.59818458983052,0.5096978115267867,0.9620779817760378,0.9243531827550652,0.987964475951814,0.854428883111151,23.72732442101299,2.5653334668519445,0.2936828885730176,0.4763152732034765,0.6470740653670785,0.1758454633961715,0.6156699790430736,60182,7.554383982928512,1515.068109219035,0.9595319027053656,0.9898355263157896,0.5006905272966272,573.5751683134804,161.5187344924962,1.390381770310575,610.5575587384932,199.28368947525837,201,598,120198,60800.0,60182.0,0,253,0.0,253,0.0,0.0,3.212801810147625,8.323296844022666,0,255,0.0,255,0.0,0.0,3.212924801198968,8.324403659851173,0,255,0.0,255,0.0,0.0,3.215681530558624,8.344927771451786,0.2936332904786091,5.5549432324102685,281.7445651649735,0.0007073117463343,0.491514343403199,retreating
Filchner_East_2018-12-14_S2_RAW,2018-12-14,22.147569,SENTINEL2,Filchner_East,154.1941253699705,158.22482981587268,159.32234929998867,115.52861170714776,118.28776936302124,119.04978665562491,0.9745254619601096,1.0069364554557745,0.9678122752228628,157.24710149527735,117.60231988722587,255.0,0.0285075831935731,0.0829793884281056,-0.2217847176601134,0.6449801317679185,6.7919881444593075,21.844660130870903,285.0986671312232,145181,0.1335721140001343,1097,440.6115702479339,986,1,1096,518.5391665983285,6.150614556790768,0.572445023975694,0.360803302371447,0.9811425953031002,0.1301845732653059,21.834088531627703,6.998740289434246,4.274301006614557,5.604235388883317,6.59736168380458,2.150476204322119,2.0028245165608953,698346,64.25052281189537,7471.109411633849,0.7994310725311682,0.9743460954079134,0.6425052281189536,1320.6794960051748,793.4085371157045,0.6062498223600871,665.9145137224241,370.56234874976013,1099,989,1086911,716733.0,704244.0,0,255,231.0,255,0.0,248.0,-0.5600301720819202,-1.6487332829046315,0,255,241.0,255,0.0,254.0,-0.5713306972570205,-1.648381640273222,0,255,244.0,255,0.0,255.0,-0.5729785356863729,-1.6493437149543364,4.3356332342369726,13.090098833298397,285.0986671312232,0.1338569850666175,1.4532860384980195,stable
Cook_Front_2018-12-26_S2_RAW,2018-12-26,0.062498,SENTINEL2,Cook_Front,240.68773903911648,243.6986676926548,245.9637023130392,7.447702497691445,6.518148825522319,5.681944445894774,0.9876448702730112,1.0092944070713594,0.9785498298147024,243.4500363482702,6.4938785468123825,255.0,0.0216332594785765,0.0110982536103361,-2.2545658628139345,0.989855609630322,2.845233553971614,4.569562209368139,123.8131432621127,307522,0.2064881662208184,1309,521.429292929293,1133,1,1308,94.40271540562756,4.461999777077178,0.279768394804212,0.0564247600621381,0.6417020054813278,0.003201586696442,20.098406226834697,8.875390523863325,1.8999026796524856,2.192894541458957,2.3329021795662332,3.410185120709366,0.6880482114250455,1155590,77.59303724712885,26774.685517325142,0.6809804872273335,0.818221744554328,0.674258172989117,1490.635179839684,1091.5944688466611,0.907050650368492,492.0229632432756,624.4831691845006,1311,1136,1489296,1227259.0,1082222.0,96,255,241.0,159,238.0,244.0,-2.721337826078615,24.659257865589197,112,255,244.0,143,241.0,247.0,-2.484288741567784,22.650151307916477,123,255,246.0,132,244.0,249.0,-2.7095493357910745,25.58068870605307,1.945590990310928,3.312823952101823,110.55177268793317,0.3093022403430089,1.7716634226976609,stable
Wilkins_North_2022-12-07_S2_RAW,2022-12-07,13.540238,SENTINEL2,Wilkins_North,126.29763223349676,132.34458579036874,132.38550853789093,84.55803256528681,86.98472672883088,85.56253714335156,0.9543090220060408,1.0003092136121607,0.9540140278817066,130.34257552058554,85.67047517446221,255.0,0.0960612620434273,0.1733551852763403,0.5934491668920522,0.810564360780535,5.759233631758508,8.536866382903852,233.61081714871187,178430,0.1502901274134818,941,967.6827586206896,1256,1,940,105.54845276483594,5.237633781628645,0.3702677984707025,0.1766143437359568,0.9927718237640129,0.0311934937036859,20.392285617783138,8.038042544074335,3.5549323772639583,4.440619689698237,5.030858773466133,3.173414829400718,1.7469044791327215,775991,65.36108628689975,7625.9397513308995,0.8188819737949392,0.8370346956713762,0.6513071947724001,1479.6666535188594,849.2723487109713,1.0421105516310036,371.4171425763266,781.6940495773715,943,1259,1187237,923804.0,774750.0,0,255,162.0,255,21.0,202.0,-0.508568592396982,-1.415157387772255,0,255,172.0,255,24.0,208.0,-0.5517365481028496,-1.390502678147307,0,255,170.0,255,29.0,207.0,-0.559770062631722,-1.3630733610672203,3.714479806014173,5.198970478293252,171.563075540423,-0.0052735897913131,1.620450877958029,stable
Totten_Front_2020-11-11_S2_RAW,2020-11-11,27.871997,SENTINEL2,Totten_Front,171.8943795538895,175.42636570137657,175.63696796296065,108.01718830028337,109.8782940177576,109.70916663331644,0.9798662753260394,1.0012005165850753,0.978691340139974,174.31923773940895,109.18874940546424,255.0,0.0254624359837458,0.0655956329491366,0.4227500530069905,0.7388490994625324,5.29086520979535,16.52403830338767,282.8628446595432,265228,0.1646090637141119,1188,1323.952380952381,1351,1,1187,318.6369569883836,4.929190491938729,0.4396792595919116,0.2642282388655709,0.9865511158363992,0.069817742629112,21.35913446619416,7.803144070770614,3.440971778444457,4.377652425583433,5.068511800571236,2.7197204195384903,1.6895006375238943,1145492,71.09293348063007,8257.328711723854,0.7907733702191665,0.9588132861126472,0.7080589104179338,1638.9156823747146,1003.195105116552,1.1422256968482258,472.25407869628975,761.3863175988087,1190,1354,1611260,1189874.0,1143830.0,0,255,239.0,255,0.0,243.0,-0.9263725273585924,-1.113098368960359,0,255,243.0,255,0.0,248.0,-0.9330100917951044,-1.1003344698934163,0,255,242.0,255,0.0,248.0,-0.9358147689950423,-1.091679424347449,3.505979172887892,9.822248094380848,274.292017950051,-0.0815509614966573,1.5430559125761532,retreating
Wilkins_North_2021-11-22_S2_RAW,2021-11-22,16.183231,SENTINEL2,Wilkins_North,134.7884963153945,140.1544308339447,139.1980868183859,115.7730956260135,117.9181471290636,113.45711727001547,0.96171412857433,0.993176498167288,0.9683214719118842,138.0470046559083,115.696192378659,255.0,0.1768908158419209,0.2579801739653097,0.5065620459408441,0.8277210026304773,9.033163898496092,30.512029985453964,282.7518788620157,184903,0.1557422822907305,941,964.2756756756756,1256,1,940,948.0494263634436,7.866304115988292,0.4791876082354614,0.1744856592362414,0.9645032653794988,0.0304490188877471,20.85464317570965,7.829205851068793,5.183594662069727,7.232715331944991,8.711771704660334,2.5476140756542316,1.520450900822749,655165,55.1840112799719,3915.7890680742057,0.790581673212376,0.8513432339269377,0.727231342871202,1137.655948120958,696.6511398956272,0.2152798128054654,438.9992998491148,959.152300004704,943,806,760058,649254.0,553045.0,0,255,231.0,255,6.0,241.0,-0.2037067349961837,-1.9315457309369688,0,255,239.0,255,11.0,248.0,-0.2093253200000274,-1.9276472154398236,0,255,233.0,255,19.0,243.0,-0.2152914180429364,-1.9155633945704784,5.375603599411797,18.001511229619325,265.58389551242664,0.1011027036261557,1.633414166850291,stable
Shackleton_Front_2023-12-07_S2_RAW,2023-12-07,0.162521,SENTINEL2,Shackleton_Front,188.7392530001871,191.41253457912012,192.9201851243032,95.61416941996102,96.9267990040436,97.69465860103942,0.9860339262268814,1.0078764462755658,0.9783281769011364,191.02399090120343,96.73646498804956,247.66666666666663,0.0172851022741986,0.0145801622507798,-2.0202359500870695,0.7942798915264582,1.3119655833165034,9.47534151641139,271.1263799206726,216767,0.196864402623563,905,577.5356415478615,1211,1,904,105.96577009979968,1.3111789053259315,0.6453697098031238,0.2595550876669871,0.9946275903482866,0.0673724103136043,21.52918541310583,7.693649536795459,0.9070631886246212,1.1620288555061753,1.3725085096461227,1.592474045679369,0.8381442728051084,876408,79.59400525657117,3941.006276123159,0.7825002986466265,0.9990196838366384,0.7959400525657117,1390.8132937466546,865.9901878640251,1.188013103557911,524.4420349882703,524.0967026772919,907,1214,1101098,877268.0,876408.0,0,246,237.0,246,234.0,238.0,-1.4660673295767412,0.1516267137586506,0,248,240.0,248,238.0,241.0,-1.4679549883075167,0.1560771069135431,0,250,242.0,250,240.0,243.0,-1.4676965563522213,0.1555864693014159,0.907492622574022,5.67136206407051,222.1160857649791,0.0442295156603557,1.6027561303765243,retreating
Ross_North_West_2018-12-16_S2_RAW,2018-12-16,3.937817,SENTINEL2,Ross_North_West,23.478331023062974,23.508295020478823,23.51044796246699,73.628905806025,73.71653374097399,73.72232415532379,0.9987253861885936,1.0000915822217769,0.9986339290703798,23.4990246686696,73.68871786943235,255.0,0.0001440516788703,0.0027170729383995,0.0044001697786925,0.0097454730200146,0.5315804156931384,10.75308439892913,285.0986671312232,1531,0.0024006949627743,150,2.5,553,1,149,117.61304165421544,0.5048872210101523,0.9940425601097804,0.9114666846709424,0.988971878836812,0.8307716112618136,23.91723953008474,0.9546431863472986,0.2680476167314143,0.4809891787119971,0.681769484948871,0.026939304836229,0.2568704381142921,58877,9.2322480289526,1343.8061325481597,0.9764544969140112,0.9954014438113916,0.7012840059078564,617.6599643976821,133.24375072487712,-1.4853564951187352,55.958863393175605,236.6207687212324,151,556,83956,59149.0,58877.0,0,255,0.0,255,0.0,0.0,2.8181048286744974,5.94452080147766,0,255,0.0,255,0.0,0.0,2.8173087433932813,5.938577641079741,0,255,0.0,255,0.0,0.0,2.8171910634743775,5.937712041843831,0.2761119782689529,5.889700852398513,285.0986671312232,-0.0003306138072041,0.1742868449411445,stable
Larsen_C_Central_2018-12-19_S2_RAW,2018-12-19,0.119164,SENTINEL2,Larsen_C_Central,146.15217263599885,152.0254463909442,153.82787481897893,109.27913299008756,113.58535111927378,114.930044040949,0.9613665087360576,1.0118560969280002,0.950102007246036,150.66849794864072,112.59278915020664,255.0,0.0332422058944276,0.0353639784250914,-1.5549984094082463,0.6472579298085199,8.31213728997226,18.109678063453007,280.9619636178534,211619,0.1351234519026687,1172,787.0485714285714,1164,1,1171,381.45446643142674,7.300738672018313,0.4405474787484568,0.3535164222081521,0.9848628715020508,0.1249746225648593,21.58007005866743,7.47638001923779,5.475938410769046,6.775467365465296,7.606166200826915,2.872911507824975,2.142979150623327,1009987,64.48992284096452,4567.163743117289,0.7108856650201281,0.9987199689785372,0.755032583350409,1406.6413911805414,989.3015719428114,-0.5110785711510971,656.4096466092655,882.640534696752,1174,1139,1337186,1010913.0,1010090.0,0,255,222.0,255,0.0,232.0,-0.5695029746387168,-1.644218512579145,0,255,232.0,255,0.0,241.0,-0.5735298200479174,-1.6444458213402084,0,255,235.0,255,0.0,244.0,-0.5732050350162261,-1.6447701049568026,5.52103706187888,11.417143218651518,264.08232091948565,0.009283432948978,1.4534149913672232,stable
Larsen_B_Remnant_2020-11-04_S2_RAW,2020-11-04,3.633368,SENTINEL2,Larsen_B_Remnant,114.34771329746349,120.97274464269164,124.92691110493293,108.64588602766888,113.01956563971056,112.4659004077899,0.9452353390435956,1.0326864243166272,0.9153169023872292,120.08245634836268,111.32975113295124,255.0,0.3658391813563898,0.4312558214431645,-1.3215352908821345,0.9059445543798824,25.41152361864185,48.70759152202628,285.0986671312232,221904,0.1512093806728048,1126,567.6642066420665,1298,1,1125,2824.1802328973067,22.020733488388466,0.4182833810403299,0.1424239493297535,0.8858797483306118,0.0203827405376463,20.226572167617928,8.031822875306746,14.192945330060027,19.92962866789892,24.05786066057806,3.116535619485415,1.9999421463289009,778223,53.02951630224432,35196.54586347194,0.8353669910625461,0.8059339490498341,0.635055151051553,1254.2435402352269,689.4484334489312,0.2959750884885962,470.3072347496993,1002.764350627262,1128,751,847128,667515.0,599276.0,0,255,126.0,255,0.0,229.0,0.0251125441931232,-1.864041425688653,0,255,139.0,255,2.0,238.0,0.0002562379566264,-1.8805059524948176,0,255,142.0,255,8.0,242.0,-0.0028239668933758,-1.8823025373967224,14.899207885097669,29.070451199751673,256.1172149188293,0.1364397745381783,1.6841438819090304,retreating
Ross_North_West_2023-11-13_S2_RAW,2023-11-13,15.550423,SENTINEL2,Ross_North_West,23.29562104457672,23.5036473001198,23.507023326412977,72.8252699928146,73.427131475323,73.41074710630595,0.9911491925918609,1.0001436383957798,0.9910068459540848,23.435430557036497,73.21819242782047,255.0,0.0010541155661899,0.0084953926926645,0.1287997243339495,0.0731122164169274,0.7443359816648828,10.795481417722357,285.0986671312232,9519,0.0149263326914754,150,2.5,553,1,149,117.3536423715322,0.6801043456591507,0.9740639441141572,0.9079913605251156,0.9888677973532216,0.8244483672053806,23.824515627254083,1.8585458453066035,0.3807111590498997,0.6315658893388351,0.856552796931683,0.1235571944251305,0.5212590574991415,59396,9.31363017693953,1367.5218613006978,0.9771694414029836,0.9951412391515598,0.7074658154271285,625.7456526378949,132.9468508564811,-1.4881901213854964,55.92603879049094,239.3896390329315,151,556,83956,59686.0,59396.0,0,255,0.0,255,0.0,0.0,2.8151609156433772,5.946355855899277,0,255,0.0,255,0.0,0.0,2.810313330360942,5.913632156065571,0,255,0.0,255,0.0,0.0,2.8076291831740323,5.895787194022613,0.402482218306211,5.840644621705804,180.31222920256965,0.0087932632459787,0.4802002890004736,stable
Filchner_West_2018-12-14_S2_RAW,2018-12-14,23.155488,SENTINEL2,Filchner_West,96.02278405765291,98.1466308165057,98.72923983026048,115.42964852330324,117.75982530689444,118.21087778362708,0.978360472068355,1.0059361081354226,0.9725870899304212,97.63288490147303,117.12512286819288,255.0,0.0248173400901755,0.1023755205482122,-0.309419955811153,0.4254636742756804,2.4500981643491437,14.048786142500669,270.6769548537313,80687,0.073791886157448,1086,520.1979695431472,962,120,966,215.68555141157023,2.2864021599316593,0.7574739969153521,0.5729569161698457,0.9920945869814486,0.3282810476142292,22.30259730757975,5.774255300500412,1.5048145777758102,2.0994649203564877,2.603665665852841,1.1943432051276774,1.5658089236492427,447266,40.90448492829968,2741.998266896446,0.7882941159583282,0.9597193684438196,0.5829729929464703,907.0818699189168,558.1262190816406,1.3355036791941008,865.9792242401707,384.3760877342731,631,965,608915,369880.0,354981.0,0,255,0.0,255,0.0,237.0,0.3792965308820741,-1.8441043502009111,0,255,0.0,255,0.0,241.0,0.3753382679555024,-1.851200361362704,0,255,0.0,255,0.0,241.0,0.3740483770554174,-1.8523815152683571,1.5123746063887635,8.622651918533457,270.8624086957148,0.08201892791009,1.1753900800648682,stable
Wilkins_North_2020-11-13_S2_RAW,2020-11-13,0.613558,SENTINEL2,Wilkins_North,240.3222953799452,246.0392735401609,244.91434818827244,8.122626878294955,7.137673788387491,6.458254392343338,0.9767639609804806,0.9954278626505358,0.9812503724571688,243.7586390361261,7.168777838277592,255.0,0.0241456386037537,0.0102652466531123,2.165565780736342,0.9991341240207304,3.786572094783625,6.430490063075074,241.6508328146212,243221,0.2048630559862942,941,601.7119565217391,1256,1,940,63.46888848762699,3.7517220777486977,0.2988082284211672,0.0689098012908961,0.4837360213362734,0.0047557935067112,20.666339576680983,8.676859896672793,2.6722582492975677,3.134338881107766,3.4027059923035528,3.315528684735485,0.5500709593203127,918825,77.39187710625596,33713.54323302463,0.6198759615761719,0.814525812504882,0.7553462366823136,1314.1344284436068,1031.201036687598,-1.3572320849590014,473.58838058598866,725.3724713556912,943,1259,1187237,1100978.0,938021.0,22,255,242.0,233,237.0,245.0,-5.525284910824462,84.35444038973769,22,255,247.0,233,243.0,250.0,-7.075672901981077,126.45620722494364,22,255,246.0,233,243.0,248.0,-7.902815596625442,154.39302549267106,2.6749693740612335,4.281804460677311,157.93476149628646,0.0303020050336988,1.7808700634665855,stable
